单价(元),数量(个),消费城市级别,支付方式,优惠方式,优惠金额(元),实际支付(元),库存剩余(件),商品评分,是否复购,客户年龄段,商品类别,包装规格(g),是否节假日,是否用餐高峰
15.34,2,3,4,5,8,22.68,9140,33,0,0,3,800.0,0,0
19.12,2,1,3,5,11,27.24,10,14,0,4,3,500.0,0,1
22.37,0,1,3,4,0,0.0,29,46,1,2,3,200.0,0,0
14.68,6,2,3,3,2,86.08,4188,44,0,0,1,200.0,0,0
22.35,6,0,3,2,2,132.1,5406,35,1,3,3,300.0,0,1
15.21,2,1,4,5,1,29.42,9077,40,1,0,3,400.0,0,0
12.56,4,1,0,5,0,50.24,80,30,0,0,2,1000.0,0,0
48.46,10,0,3,1,72,412.6,85,43,1,3,3,1000.0,1,1
19.87,9,2,0,5,0,178.83,7401,31,1,0,0,1000.0,1,1
37.79,10,1,3,4,5,372.9,2617,37,0,1,0,500.0,0,1
47.8,1,0,3,0,0,47.8,1611,40,1,3,3,600.0,0,1
35.71,1,0,0,1,3,32.71,4848,48,1,1,3,300.0,0,1
48.25,4,3,3,1,6,187.0,2617,37,1,0,0,500.0,0,1
22.64,2,3,4,1,1,44.28,2679,45,1,0,2,400.0,0,0
22.37,1,1,3,5,2,20.37,2482,31,0,1,3,500.0,0,1
46.64,2,1,3,0,0,93.28,8283,47,0,0,3,200.0,0,0
36.07,10,1,0,3,3,357.7,8383,38,1,3,3,400.0,0,1
22.77,4,1,4,4,11,80.08,9508,49,0,0,3,300.0,0,0
48.24,7,0,1,0,0,337.68,24,47,1,1,3,1000.0,0,1
27.76,8,1,3,5,1,221.08,3330,32,0,4,3,400.0,0,0
37.2,7,1,0,5,27,233.4,65,43,1,1,3,1000.0,0,0
45.12,10,1,3,5,33,418.2,70,16,0,1,3,300.0,1,0
33.43,1,0,3,0,0,33.43,9096,39,1,1,3,300.0,0,1
42.17,7,0,3,5,21,274.19,10,14,0,0,3,500.0,0,1
36.37,7,1,2,0,0,254.59,7984,17,0,1,2,800.0,1,0
13.83,10,0,2,3,0,138.3,6741,19,0,0,3,800.0,1,1
46.58,3,3,3,5,41,98.74,10,14,0,0,3,500.0,0,1
16.82,1,1,3,0,0,16.82,6895,47,0,1,3,400.0,0,1
46.0,5,3,3,4,7,223.0,8931,38,0,1,3,300.0,1,0
45.4,2,1,3,2,2,88.8,8630,33,0,3,3,600.0,0,0
30.52,9,2,4,2,5,269.68,2679,45,1,4,2,400.0,0,0
36.83,2,1,2,5,4,69.66,9216,44,1,2,0,400.0,1,0
10.38,8,1,1,3,0,83.04,7006,36,0,0,3,300.0,0,1
30.82,8,0,3,3,4,242.56,9935,33,1,2,3,200.0,0,1
38.57,6,1,3,3,21,210.42,70,16,0,0,3,300.0,1,0
26.73,0,1,3,5,0,0.0,3330,32,0,1,3,400.0,0,0
19.32,2,1,1,4,3,35.64,5673,41,1,3,0,800.0,1,0
17.2,5,0,3,2,6,80.0,9258,44,1,0,3,800.0,1,1
44.49,8,2,4,4,15,340.92,99,47,1,3,1,600.0,0,0
18.86,1,0,1,0,0,18.86,50,38,0,0,3,500.0,0,1
34.26,7,3,3,0,0,239.82,2137,34,1,0,1,1000.0,1,0
13.65,0,3,0,0,0,0.0,8833,40,1,1,1,1000.0,1,1
18.55,8,0,3,3,8,140.4,1611,40,1,2,3,600.0,0,1
18.14,6,1,0,4,6,102.84,8236,46,1,0,1,300.0,1,0
45.22,5,1,0,5,9,217.1,8383,38,1,1,3,400.0,0,1
27.35,3,1,3,3,2,80.05,9096,39,1,2,3,300.0,0,1
11.42,8,1,4,5,2,89.36,9520,30,1,1,2,400.0,0,0
20.09,10,0,3,5,8,192.9,9096,39,1,1,3,300.0,0,1
42.43,7,2,4,5,74,223.01,67,47,1,3,3,400.0,0,0
18.57,0,1,0,5,0,0.0,8236,46,1,2,1,300.0,1,0
17.05,0,1,1,0,0,0.0,1484,17,0,0,3,400.0,0,0
34.25,3,1,4,5,1,101.75,9723,35,0,3,2,1000.0,0,1
18.92,4,3,4,0,0,75.68,7333,45,1,0,3,200.0,0,0
27.12,4,0,0,2,3,105.48,8383,38,0,3,3,400.0,0,1
36.33,4,1,4,5,5,140.32,1964,17,0,0,2,1000.0,0,0
34.23,2,1,2,1,8,60.46,8590,42,1,0,3,600.0,0,1
38.94,0,1,0,2,0,0.0,6390,44,1,3,3,300.0,0,0
37.66,9,1,1,5,0,338.94,7006,36,0,1,3,300.0,0,1
25.54,5,1,4,3,4,123.7,9723,35,0,2,2,1000.0,0,1
18.59,3,3,0,5,0,55.77,8383,38,1,0,3,400.0,0,1
28.17,6,1,3,0,0,169.02,5667,38,0,2,0,200.0,1,1
13.2,0,1,4,5,0,0.0,9508,49,1,0,3,300.0,0,0
12.16,6,1,0,3,15,57.96,40,40,1,3,3,600.0,0,1
34.39,1,0,3,0,0,34.39,9096,39,1,0,3,300.0,0,1
17.86,6,1,0,4,14,93.16,65,43,1,4,3,1000.0,0,0
16.94,3,1,3,3,1,49.82,9832,45,1,1,0,300.0,1,0
10.78,7,2,0,5,0,75.46,75,44,1,3,3,300.0,0,0
16.81,8,3,1,4,9,125.48,2412,41,1,1,3,400.0,0,0
32.25,4,0,2,2,14,115.0,2085,33,0,3,3,400.0,0,0
47.91,10,0,0,5,21,458.1,35,34,0,1,3,200.0,0,0
19.23,10,1,3,5,15,177.3,10,14,0,4,3,500.0,0,1
23.56,2,1,0,3,4,43.12,2304,31,1,0,2,200.0,0,1
29.83,4,3,1,5,3,116.32,2541,41,1,2,3,800.0,0,0
36.73,5,2,3,3,3,180.65,5321,31,1,1,3,1000.0,0,1
15.06,7,3,1,4,13,92.42,74,40,1,1,3,300.0,0,1
29.23,10,1,0,0,0,292.3,6809,42,1,2,3,200.0,0,1
40.71,7,1,3,2,4,280.97,9096,39,0,0,3,300.0,0,1
26.08,5,0,3,0,0,130.4,1071,33,1,3,1,400.0,0,1
23.85,8,1,3,2,0,190.8,4482,31,1,1,1,600.0,1,1
38.37,9,1,1,3,3,342.33,74,40,1,0,3,300.0,0,1
24.29,0,3,0,5,0,0.0,36,46,1,1,3,300.0,0,1
33.08,8,1,2,5,3,261.64,4034,37,1,3,3,400.0,0,0
36.01,10,0,2,3,15,345.1,2085,33,0,3,3,400.0,0,0
25.66,2,2,3,5,4,47.32,4482,31,1,1,1,600.0,1,1
11.68,1,1,0,2,11,0.68,14,31,1,2,1,300.0,0,0
46.81,9,1,4,4,27,394.29,3912,35,0,0,3,1000.0,0,1
29.27,5,3,0,4,16,130.35,16,46,1,1,3,600.0,1,1
24.01,5,0,3,2,2,118.05,4402,50,1,0,3,1000.0,0,0
46.68,1,1,0,3,1,45.68,80,34,1,0,1,600.0,0,1
13.8,6,0,0,3,1,81.8,3791,37,1,0,3,400.0,1,1
18.57,5,1,3,3,0,92.85,8367,38,0,1,1,400.0,0,0
11.37,10,3,3,1,3,110.7,2991,42,1,3,2,500.0,1,1
38.99,0,1,3,0,0,0.0,1399,43,1,0,1,500.0,0,1
13.0,6,1,0,0,0,78.0,52,50,1,1,3,300.0,0,0
24.6,10,1,0,1,12,234.0,65,43,1,3,3,1000.0,0,0
41.08,5,1,3,3,14,191.4,6895,47,1,0,3,400.0,0,1
44.9,4,1,4,5,27,152.6,9077,40,1,3,3,400.0,0,0
43.17,4,3,3,5,14,158.68,2991,42,1,3,2,500.0,1,1
16.85,0,1,0,4,0,0.0,6390,44,1,0,3,300.0,0,0
36.7,3,1,0,0,0,110.1,1277,48,1,1,3,300.0,1,1
25.6,9,3,4,5,1,229.4,5704,48,1,0,1,400.0,0,0
20.98,2,3,2,2,8,33.96,2454,45,1,0,1,600.0,0,0
28.02,6,0,0,0,0,168.12,11,49,1,1,2,400.0,1,1
33.86,10,1,3,4,3,335.6,3491,33,1,0,3,400.0,0,0
38.82,2,1,3,5,6,71.64,2617,37,0,0,0,500.0,0,1
30.6,6,2,0,5,0,183.6,8383,38,0,0,3,400.0,0,1
22.05,8,3,2,5,3,173.4,7241,40,1,0,3,400.0,1,1
13.36,9,0,1,0,0,120.24,4804,36,0,0,3,400.0,0,1
14.15,4,2,3,3,0,56.6,69,39,1,1,3,600.0,0,0
36.36,3,1,3,0,0,109.08,28,43,1,0,3,800.0,0,0
44.86,1,0,4,5,24,20.86,9280,31,0,3,1,300.0,0,0
22.22,10,0,1,0,0,222.2,16,24,0,3,1,600.0,0,0
38.78,5,2,3,3,9,184.9,4730,31,0,1,1,200.0,1,0
14.3,4,1,2,5,2,55.2,2186,31,1,1,1,600.0,0,0
43.84,3,0,0,4,15,116.52,9974,45,1,0,3,600.0,0,0
15.81,3,1,0,0,0,47.43,9974,45,1,0,3,600.0,0,0
22.65,4,1,4,3,12,78.6,48,44,1,0,0,200.0,0,1
30.67,3,1,2,5,4,88.01,3624,41,1,0,1,200.0,1,0
42.76,0,1,3,2,0,0.0,4827,39,1,1,2,600.0,0,1
22.6,0,1,0,5,0,0.0,9974,45,1,1,3,600.0,0,0
48.02,7,1,4,5,29,307.14,8560,36,0,1,2,400.0,0,1
18.05,2,1,3,3,3,33.1,5711,44,1,1,3,200.0,0,0
40.53,2,0,4,0,0,81.06,1301,46,0,1,3,600.0,1,0
23.23,7,3,0,4,3,159.61,1097,12,0,3,1,600.0,0,0
40.2,0,1,3,5,0,0.0,69,39,0,3,3,600.0,0,0
15.53,8,2,2,0,0,124.24,2186,31,1,3,1,600.0,0,0
49.2,3,1,2,5,9,138.6,2186,31,1,3,1,600.0,0,0
19.04,10,1,4,1,9,181.4,8033,41,0,3,0,300.0,1,1
34.49,8,2,4,5,36,239.92,71,38,0,0,3,300.0,0,1
44.88,5,1,4,4,7,217.4,8405,43,1,3,3,600.0,0,0
25.13,6,3,1,3,10,140.78,6772,49,1,0,1,1000.0,1,1
42.45,5,0,3,2,1,211.25,3374,44,1,1,3,300.0,0,1
18.91,1,1,1,3,7,11.91,9466,44,1,0,1,300.0,0,1
28.71,9,3,3,5,0,258.39,9282,40,1,2,3,200.0,0,0
48.47,5,1,1,5,6,236.35,9810,20,1,2,3,500.0,1,0
38.39,1,1,0,0,0,38.39,9974,45,0,0,3,600.0,0,0
48.02,6,2,3,3,6,282.12,7381,32,1,0,2,200.0,0,0
20.74,3,1,3,3,3,59.22,9861,33,0,0,3,200.0,0,0
41.06,0,0,3,2,0,0.0,3538,45,0,3,3,600.0,1,0
29.25,7,1,0,2,16,188.75,4044,39,1,0,3,200.0,0,0
48.47,8,2,0,0,0,387.76,4044,39,1,1,3,200.0,0,0
31.74,7,0,0,3,7,215.18,2597,49,1,0,3,1000.0,0,1
29.84,9,0,3,0,0,268.56,9861,33,0,3,3,200.0,0,0
16.76,5,3,0,3,6,77.8,7629,44,1,0,3,500.0,0,0
34.2,1,1,4,3,12,22.2,3,37,1,0,1,1000.0,0,0
36.38,6,1,2,5,1,217.28,4902,42,1,1,3,500.0,0,1
46.36,1,0,4,3,46,0.36,3,37,1,3,1,1000.0,0,0
48.4,1,1,0,2,23,25.4,5293,33,1,1,0,200.0,0,1
21.43,9,1,3,0,0,192.87,1697,44,1,0,3,200.0,0,1
19.27,1,2,1,5,6,13.27,6772,49,1,2,1,1000.0,1,1
41.92,7,0,2,3,2,291.44,10,48,1,1,3,400.0,0,1
32.53,0,2,0,5,0,0.0,9974,45,1,3,3,600.0,0,0
38.84,7,1,3,5,18,253.88,4827,39,0,2,2,600.0,0,1
47.35,7,0,3,0,0,331.45,7381,32,1,0,2,200.0,0,0
42.39,3,0,4,3,7,120.17,4782,44,1,1,1,600.0,0,1
13.73,10,3,1,5,8,129.3,6072,49,1,0,1,500.0,0,1
37.14,7,3,2,2,4,255.98,2186,31,1,1,1,600.0,0,0
32.82,7,3,3,5,2,227.74,7525,40,1,2,3,400.0,1,0
33.97,1,3,4,5,18,15.97,8494,49,0,1,3,500.0,0,1
47.31,0,1,3,0,0,0.0,86,44,1,0,2,1000.0,0,1
47.68,0,0,0,3,0,0.0,9974,45,1,3,3,600.0,0,0
15.1,9,1,1,0,0,135.9,7523,41,1,3,1,1000.0,0,1
33.57,9,3,1,1,13,289.13,5584,43,1,1,3,800.0,0,0
26.1,0,1,3,1,0,0.0,6158,35,0,1,3,400.0,0,1
25.36,9,3,3,0,0,228.24,8978,44,1,0,3,300.0,0,1
47.12,7,1,1,5,6,323.84,3873,37,1,2,3,600.0,0,1
39.38,6,1,4,1,46,190.28,61,25,1,0,1,200.0,0,1
24.69,3,1,3,5,7,67.07,3538,45,0,1,3,600.0,1,0
29.85,5,3,4,3,55,94.25,15,36,1,3,1,400.0,0,0
23.39,0,1,4,5,0,0.0,8405,43,1,1,3,600.0,0,0
37.82,0,3,2,3,0,0.0,4902,42,1,1,3,500.0,0,1
38.16,3,1,2,3,29,85.48,35,37,0,1,1,200.0,0,1
29.7,4,3,4,1,59,59.8,68,49,1,2,0,600.0,1,1
29.57,3,1,3,5,15,73.71,6158,35,1,1,3,400.0,0,1
19.69,8,1,4,3,27,130.52,48,44,1,3,0,200.0,0,1
16.76,5,3,3,2,0,83.8,9861,33,0,1,3,200.0,0,0
11.79,2,3,3,1,6,17.58,2761,32,0,0,3,800.0,0,1
21.86,5,2,3,5,1,108.3,28,43,1,0,3,800.0,0,0
21.57,9,2,3,5,30,164.13,28,43,1,0,3,800.0,0,0
30.88,7,0,0,4,12,204.16,2376,40,0,0,3,800.0,0,0
26.72,7,1,0,5,4,183.04,3118,38,1,3,3,1000.0,0,0
34.44,10,1,3,0,0,344.4,9011,41,0,3,3,1000.0,1,1
26.16,1,1,1,5,14,12.16,5127,42,1,0,3,200.0,0,1
18.86,0,3,4,0,0,0.0,9360,35,1,0,3,300.0,0,0
47.74,9,3,3,0,0,429.66,7475,34,1,2,3,400.0,0,0
29.8,2,1,3,3,4,55.6,5711,44,1,2,3,200.0,0,0
30.21,4,2,0,5,3,117.84,5661,41,1,3,3,800.0,0,0
20.1,5,3,0,2,3,97.5,3118,38,1,2,3,1000.0,0,0
20.59,7,1,4,5,10,134.13,9280,31,1,3,1,300.0,0,0
32.21,8,0,3,3,5,252.68,9779,34,1,3,3,1000.0,1,0
14.0,5,0,1,1,5,65.0,5081,41,1,1,1,400.0,0,0
23.51,3,2,3,0,0,70.53,5897,49,1,3,3,200.0,0,0
27.65,3,0,2,5,16,66.95,10,48,1,0,3,400.0,0,1
49.04,7,1,3,0,0,343.28,92,36,1,1,3,300.0,0,0
22.42,5,1,1,1,21,91.1,16,24,0,1,1,600.0,0,0
36.96,4,1,3,4,19,128.84,3538,45,0,0,3,600.0,1,0
43.74,9,0,3,3,21,372.66,4730,31,1,1,1,200.0,1,0
44.56,6,0,0,5,16,251.36,9974,45,1,3,3,600.0,0,0
36.05,4,0,0,3,10,134.2,5853,35,1,0,3,600.0,1,0
26.77,0,1,0,0,0,0.0,7743,36,0,0,2,300.0,1,1
31.25,6,1,4,2,30,157.5,23,33,0,0,3,600.0,0,1
33.25,0,0,3,2,0,0.0,92,33,1,3,1,300.0,1,1
17.67,10,2,1,2,5,171.7,5584,43,1,3,3,800.0,0,0
12.0,9,3,4,3,6,102.0,71,38,0,3,3,300.0,0,1
13.02,10,1,0,5,6,124.2,9974,45,1,1,3,600.0,0,0
26.38,9,1,4,5,25,212.42,61,25,0,0,1,200.0,0,1
31.39,0,1,1,3,0,0.0,58,34,1,1,2,1000.0,0,0
28.42,8,1,1,4,4,223.36,2423,40,1,0,1,300.0,1,0
10.9,6,3,1,5,2,63.4,7793,30,1,3,3,600.0,1,1
22.04,9,3,3,5,9,189.36,2949,48,1,3,3,200.0,1,0
26.29,5,1,0,5,1,130.45,5414,39,0,3,3,400.0,0,0
17.95,1,0,4,3,5,12.95,8494,49,1,3,3,500.0,0,1
30.7,2,0,1,1,13,48.4,5127,42,1,1,3,200.0,0,1
21.63,9,2,0,0,0,194.67,4911,50,1,0,3,300.0,1,0
19.19,6,2,4,3,0,115.14,6424,47,0,2,1,1000.0,0,0
10.04,3,3,1,2,1,29.12,2537,32,1,3,3,1000.0,0,1
29.04,2,3,1,0,0,58.08,6200,42,1,0,3,1000.0,1,1
11.78,2,2,3,1,8,15.56,92,33,1,3,1,300.0,1,1
17.56,9,2,4,4,10,148.04,71,38,1,4,3,300.0,0,1
44.38,7,1,2,1,5,305.66,5195,36,1,1,3,1000.0,1,1
10.79,3,3,3,3,5,27.37,3538,45,0,1,3,600.0,1,0
42.53,1,3,4,4,22,20.53,7081,34,0,3,3,200.0,0,1
37.6,1,0,4,2,22,15.6,7081,34,1,2,3,200.0,0,1
42.61,1,0,3,5,2,40.61,3538,45,1,3,3,600.0,1,0
49.15,5,0,0,1,4,241.75,9974,45,1,2,3,600.0,0,0
14.49,4,3,4,5,1,56.96,7308,47,1,2,1,200.0,0,0
34.57,0,3,3,0,0,0.0,4827,39,1,1,2,600.0,0,1
42.17,8,0,4,5,25,312.36,2351,15,0,0,1,600.0,0,0
45.97,9,1,3,1,6,407.73,9011,41,1,3,3,1000.0,1,1
24.53,10,3,1,0,0,245.3,5127,42,1,3,3,200.0,0,1
30.05,5,3,4,3,17,133.25,8494,49,0,1,3,500.0,0,1
11.74,0,0,4,3,0,0.0,8494,49,0,1,3,500.0,0,1
17.17,1,2,2,5,2,15.17,1336,35,0,1,3,500.0,0,0
13.54,1,0,3,2,2,11.54,5711,44,1,1,3,200.0,0,0
16.41,7,1,0,5,7,107.87,9974,45,0,3,3,600.0,0,0
17.56,3,1,1,0,0,52.68,8163,48,1,1,3,500.0,0,0
47.56,3,0,0,0,0,142.68,4711,40,1,1,3,200.0,1,0
36.87,2,3,0,3,8,65.74,4711,40,1,1,3,200.0,1,0
28.43,10,0,3,0,0,284.3,92,33,1,0,1,300.0,1,1
47.34,5,1,1,0,0,236.7,2549,50,1,0,0,1000.0,0,1
24.53,10,1,3,5,5,240.3,6158,35,0,1,3,400.0,0,1
27.63,3,1,3,4,8,74.89,3538,45,0,3,3,600.0,1,0
17.47,8,1,0,5,10,129.76,7743,36,0,0,2,300.0,1,1
15.83,2,1,1,5,6,25.66,3035,44,1,3,0,1000.0,0,1
14.63,9,3,0,3,5,126.67,1097,12,0,0,1,600.0,0,0
35.5,9,3,0,1,25,294.5,44,42,1,3,3,400.0,0,1
14.28,8,1,1,3,6,108.24,4339,42,1,1,3,1000.0,0,1
30.19,0,1,0,2,0,0.0,3167,43,1,2,3,600.0,1,0
43.31,0,0,3,5,0,0.0,6066,48,1,2,3,400.0,0,0
37.63,10,0,0,4,3,373.3,4911,50,1,1,3,300.0,1,0
25.17,0,1,3,0,0,0.0,2011,34,1,3,3,300.0,0,0
18.84,1,1,3,2,1,17.84,3597,36,0,1,3,200.0,1,1
26.26,8,0,3,2,14,196.08,3538,45,1,1,3,600.0,1,0
30.41,8,3,3,3,37,206.28,57,36,0,1,0,300.0,0,0
39.56,5,0,3,1,13,184.8,99,36,1,0,3,400.0,0,1
25.88,7,0,4,1,2,179.16,49,30,1,2,1,500.0,0,0
29.91,1,1,4,5,18,11.91,8494,49,1,2,3,500.0,0,1
10.77,7,1,3,5,1,74.39,6844,43,0,0,0,500.0,0,1
36.15,8,2,3,0,0,289.2,3942,31,1,2,3,500.0,0,1
40.96,6,0,3,0,0,245.76,8382,23,0,3,3,200.0,0,0
29.74,6,1,3,4,7,171.44,2070,35,1,0,2,400.0,0,1
37.99,5,0,0,4,1,188.95,7925,16,0,1,3,200.0,0,1
44.41,5,3,0,0,0,222.05,3217,14,0,1,0,300.0,0,1
37.52,5,3,1,1,5,182.6,1494,43,1,0,3,800.0,1,1
27.69,1,0,4,2,13,14.69,3907,40,1,0,0,500.0,0,0
25.59,9,0,3,3,4,226.31,6936,37,1,3,3,300.0,0,0
25.46,6,1,3,1,3,149.76,1124,18,0,1,3,800.0,0,1
33.81,10,1,3,5,1,337.1,3824,30,1,2,0,600.0,1,1
11.9,10,1,0,5,5,114.0,9992,33,1,0,3,500.0,1,1
25.42,10,1,3,1,20,234.2,56,40,1,4,1,500.0,0,0
37.81,4,1,3,2,4,147.24,4,34,0,4,3,300.0,0,0
14.23,6,3,3,5,3,82.38,7340,42,1,1,3,400.0,0,0
36.89,6,2,2,3,49,172.34,49,47,1,3,3,600.0,0,1
16.48,4,1,3,4,3,62.92,8074,44,1,1,3,300.0,0,1
32.51,3,1,3,3,13,84.53,2070,35,1,3,2,400.0,0,1
35.67,3,1,1,4,31,76.01,4,42,1,0,2,400.0,0,0
22.22,6,1,3,3,5,128.32,6844,43,1,1,0,500.0,0,1
38.25,7,0,4,5,1,266.75,3893,36,0,1,1,400.0,0,1
28.21,2,2,0,4,10,46.42,7669,33,0,0,1,300.0,0,0
30.33,8,3,0,4,10,232.64,3605,39,1,1,2,600.0,0,0
18.6,8,1,1,5,2,146.8,4812,44,0,1,3,600.0,0,0
16.9,1,0,0,4,1,15.9,8925,34,1,0,3,200.0,0,0
28.04,9,1,2,0,0,252.36,3863,41,1,1,3,1000.0,0,0
24.1,9,0,4,0,0,216.9,96,40,1,0,0,300.0,1,0
40.8,6,1,0,3,9,235.8,7925,16,0,2,3,200.0,0,1
39.44,6,1,1,2,10,226.64,7486,49,1,2,3,200.0,0,1
42.84,9,3,3,3,2,383.56,8074,44,1,3,3,300.0,0,1
18.18,0,1,3,1,0,0.0,8835,40,1,3,3,500.0,0,1
17.45,3,1,1,2,8,44.35,4955,39,0,0,2,300.0,0,1
15.03,0,3,3,0,0,0.0,9316,36,1,0,3,800.0,0,0
15.54,0,3,4,5,0,0.0,94,43,0,3,3,200.0,1,1
10.73,2,3,1,3,1,20.46,4986,42,1,2,1,200.0,0,1
22.47,7,0,4,4,10,147.29,8760,22,1,3,1,1000.0,0,0
44.08,5,2,1,1,5,215.4,4986,42,1,0,1,200.0,0,1
23.81,9,0,3,1,14,200.29,7747,34,0,1,3,500.0,0,1
29.67,1,3,3,1,3,26.67,5,42,1,3,3,600.0,0,1
18.87,6,3,1,0,0,113.22,9539,46,1,1,3,600.0,0,0
47.01,9,1,4,0,0,423.09,7579,37,1,2,1,500.0,0,0
47.9,6,1,2,3,3,284.4,9105,30,0,0,3,1000.0,0,0
18.58,8,3,3,0,0,148.64,2070,35,1,0,2,400.0,0,1
26.86,10,1,3,4,37,231.6,74,34,1,0,3,800.0,0,1
25.71,9,1,4,2,6,225.39,4752,42,1,3,1,500.0,1,1
40.74,7,1,3,5,14,271.18,5910,32,0,3,3,400.0,0,1
18.45,9,3,3,0,0,166.05,6008,39,1,0,1,500.0,0,1
20.11,5,1,3,5,1,99.55,3667,37,0,0,1,800.0,0,0
35.81,1,3,4,3,3,32.81,5302,39,1,1,1,200.0,0,0
26.59,9,0,1,3,9,230.31,2107,46,1,0,3,600.0,1,0
35.01,8,0,3,1,1,279.08,5,42,1,0,3,600.0,0,1
20.07,2,0,0,5,7,33.14,2177,40,0,4,1,300.0,1,0
41.09,0,1,3,3,0,0.0,7660,36,1,0,3,200.0,0,1
33.84,1,1,3,5,16,17.84,6936,37,0,2,3,300.0,0,0
40.05,4,2,1,5,10,150.2,5960,41,1,0,2,1000.0,0,0
14.75,4,3,3,5,3,56.0,2070,35,1,4,2,400.0,0,1
39.19,9,1,3,0,0,352.71,2070,35,1,0,2,400.0,0,1
42.44,1,0,0,2,15,27.44,7925,16,0,0,3,200.0,0,1
24.71,5,3,3,5,1,122.55,6124,42,1,3,1,400.0,0,0
44.52,10,0,3,0,0,445.2,7936,37,0,0,2,200.0,1,0
13.14,2,1,3,0,0,26.28,9384,44,1,2,0,300.0,1,0
16.2,7,1,0,3,23,90.4,77,46,1,3,3,200.0,0,0
30.86,3,3,4,1,6,86.58,9347,18,0,0,1,500.0,0,1
37.72,3,2,0,0,0,113.16,3343,38,1,4,3,300.0,0,1
38.83,10,3,3,3,38,350.3,5,42,1,1,3,600.0,0,1
32.19,8,1,3,1,1,256.52,6844,43,0,1,0,500.0,0,1
12.2,2,3,1,5,1,23.4,3656,49,1,0,3,300.0,0,0
45.65,3,1,0,5,45,91.95,34,39,1,1,2,200.0,1,0
37.19,9,3,3,2,5,329.71,3136,38,1,4,1,1000.0,0,0
11.66,0,0,4,0,0,0.0,2,44,1,2,1,800.0,1,0
46.69,6,1,2,0,0,280.14,49,47,1,0,3,600.0,0,1
18.48,3,1,3,4,2,53.44,6844,43,1,1,0,500.0,0,1
11.18,10,3,3,5,6,105.8,8185,35,1,0,3,1000.0,0,1
21.11,4,0,1,4,3,81.44,5620,41,1,2,3,500.0,1,0
44.8,8,3,4,3,3,355.4,6145,31,1,1,3,800.0,0,1
22.14,0,3,0,0,0,0.0,83,30,1,1,1,1000.0,0,0
36.45,8,3,3,3,12,279.6,8074,44,1,4,3,300.0,0,1
40.27,5,1,3,2,7,194.35,8382,23,0,0,3,200.0,0,0
49.04,10,0,3,0,0,490.4,6936,37,0,0,3,300.0,0,0
48.28,0,2,1,0,0,0.0,8460,14,0,0,1,600.0,1,0
17.45,9,1,0,2,27,130.05,98,21,1,0,3,300.0,0,1
24.16,5,1,0,5,26,94.8,62,38,0,1,1,300.0,0,1
28.02,3,2,0,3,29,55.06,97,47,0,0,0,400.0,0,1
