订单ID,用户ID,商品名称,包装规格,单价(元),数量(个),订单金额(元),下单时间,消费城市级别,支付方式,优惠方式,优惠金额(元),实际支付(元),库存剩余(件),商品评分,是否复购,客户年龄段
1927922,440304,番茄炒蛋,800g,34.89,4,139.56,2024/5/8 3:31,二线,支付宝,会员折扣,10,129.56,4971,38,0,25-34
1916423,897518,糖醋里脊,400g,30.86,0,0,2024/11/30 9:23,三线,支付宝,满减,0,0,6714,46,1,45-54
6711586,842885,糖醋里脊,800g,49.09,0,0,2024/1/20 9:02,二线,支付宝,会员折扣,0,0,5163,50,1,25-34
6188239,760984,螺蛳粉,800g,36.66,5,183.3,2024/5/10 21:06,二线,余额,会员折扣,2,181.3,4716,39,1,18-24
8675755,928744,糖醋里脊,300g,24.28,0,0,2024/7/23 16:36,一线,支付宝,满减,0,0,3290,32,0,18-24
8675755,928744,糖醋里脊,300g,47.05,9,423.45,2024/7/23 16:36,一线,支付宝,店铺券,4,419.45,3290,32,0,45-54
4101152,923539,鱼香肉丝,1000g,35.37,4,141.48,2024/10/19 9:24,二线,余额,秒杀,2,139.48,3942,32,1,25-34
8675755,928744,糖醋里脊,300g,43.92,8,351.36,2024/7/23 16:36,新一线,支付宝,平台券,5,346.36,3290,32,1,18-24
1231427,300877,麻婆豆腐,1000g,41.5,5,207.5,2024/5/25 11:26,二线,支付宝,满减,78,129.5,7,34,0,35-44
1231427,300877,麻婆豆腐,1000g,20.04,7,140.28,2024/5/25 11:26,新一线,支付宝,会员折扣,35,105.28,7,34,1,18-24
6188239,760984,螺蛳粉,800g,24.34,4,97.36,2024/5/10 21:06,新一线,余额,会员折扣,3,94.36,4716,39,1,18-24
1231427,300877,麻婆豆腐,1000g,46.73,8,373.84,2024/5/25 11:26,新一线,支付宝,秒杀,49,324.84,7,34,1,18-24
5165072,129317,螺蛳粉,400g,41.21,10,412.1,2024/1/20 4:13,一线,云闪付,店铺券,8,404.1,6743,45,1,25-34
9142442,279215,螺蛳粉,400g,29.9,4,119.6,2024/7/3 16:58,二线,云闪付,平台券,34,85.6,51,33,0,55+
1302251,200401,番茄炒蛋,300g,18.19,2,36.38,2024/10/23 7:10,新一线,云闪付,无,0,36.38,2885,40,1,25-34
6775390,493808,回锅肉,1000g,44.2,7,309.4,2024/4/20 14:27,新一线,银行卡,无,0,309.4,3945,32,0,25-34
9202929,965749,番茄炒蛋,400g,18.28,7,127.96,2024/3/17 2:25,新一线,支付宝,会员折扣,2,125.96,2561,38,0,45-54
4791073,935046,回锅肉,500g,30.28,4,121.12,2024/3/25 3:31,新一线,余额,平台券,2,119.12,5475,30,1,45-54
9202929,965749,番茄炒蛋,400g,10,7,70,2024/3/17 2:25,新一线,支付宝,无,0,70,2561,38,1,45-54
9202929,965749,番茄炒蛋,400g,26.66,5,133.3,2024/3/17 2:25,新一线,支付宝,满减,5,128.3,2561,38,0,25-34
5308450,323713,鱼香肉丝,1000g,39.17,5,195.85,2024/4/15 16:08,三线,云闪付,满减,8,187.85,7792,48,0,18-24
9149380,142544,糖醋里脊,1000g,18.97,2,37.94,2024/7/6 11:48,三线,余额,无,0,37.94,1789,41,1,18-24
1065809,826874,螺蛳粉,1000g,17.26,3,51.78,2024/10/4 2:59,一线,支付宝,秒杀,32,19.78,90,35,0,18-24
6975283,769751,凉拌黄瓜,1000g,25.73,4,102.92,2024/6/13 22:32,新一线,余额,满减,4,98.92,2680,37,1,45-54
1739382,870125,麻婆豆腐,400g,31.78,3,95.34,2024/3/29 18:26,新一线,银行卡,会员折扣,4,91.34,7548,38,0,18-24
7208151,686493,清蒸鲈鱼,400g,30.55,8,244.4,2024/8/24 22:40,一线,支付宝,会员折扣,3,241.4,1872,32,1,25-34
2449298,876014,糖醋里脊,1000g,37.89,7,265.23,2024/7/22 5:36,三线,余额,满减,13,252.23,8170,48,1,25-34
7208151,686493,清蒸鲈鱼,400g,46.84,2,93.68,2024/8/24 22:40,三线,支付宝,满减,4,89.68,1872,32,1,18-24
7208151,686493,清蒸鲈鱼,400g,49.14,1,49.14,2024/8/24 22:40,一线,支付宝,无,0,49.14,1872,32,0,55+
5359051,571190,回锅肉,1000g,16.52,5,82.6,2024/9/12 22:37,新一线,支付宝,无,0,82.6,1501,41,1,35-44
5359051,571190,回锅肉,1000g,48.81,1,48.81,2024/9/12 22:37,三线,支付宝,满减,21,27.81,1501,41,1,25-34
5359051,571190,回锅肉,1000g,19.4,2,38.8,2024/9/12 22:37,一线,支付宝,会员折扣,6,32.8,1501,41,1,45-54
9202929,965749,番茄炒蛋,400g,44.61,8,356.88,2024/3/17 2:25,新一线,支付宝,无,0,356.88,2561,38,1,25-34
9904982,467947,糖醋里脊,800g,41.87,4,167.48,2024/11/16 7:44,三线,微信,秒杀,0,167.48,4608,31,0,35-44
6975283,769751,凉拌黄瓜,1000g,20.02,3,60.06,2024/6/13 22:32,三线,余额,无,0,60.06,2680,37,1,45-54
5308450,323713,鱼香肉丝,1000g,21.51,5,107.55,2024/4/15 16:08,新一线,云闪付,平台券,3,104.55,7792,48,0,35-44
9142442,279215,螺蛳粉,400g,39.31,10,393.1,2024/7/3 16:58,新一线,云闪付,满减,60,333.1,51,33,0,35-44
9139724,341245,番茄炒蛋,800g,24.96,10,249.6,2024/11/30 5:28,新一线,银行卡,满减,0,249.6,84,38,0,18-24
1630096,883383,凉拌黄瓜,400g,35.67,0,0,2024/7/30 6:42,一线,微信,秒杀,0,0,3938,37,1,25-34
6711586,842885,糖醋里脊,800g,12.7,2,25.4,2024/1/20 9:02,三线,支付宝,会员折扣,5,20.4,5163,50,1,18-24
5066026,983171,麻婆豆腐,1000g,18.21,7,127.47,2024/5/9 23:13,三线,支付宝,会员折扣,10,117.47,6799,39,0,18-24
9739171,311742,螺蛳粉,500g,10.6,8,84.8,2024/9/15 15:09,一线,支付宝,秒杀,1,83.8,4528,50,1,35-44
4823643,900618,凉拌黄瓜,500g,47.87,6,287.22,2024/6/24 13:13,新一线,银行卡,秒杀,8,279.22,5955,31,0,35-44
9721678,506868,回锅肉,400g,14.24,0,0,2024/10/22 19:55,新一线,云闪付,满减,0,0,9911,36,1,25-34
6529510,905861,鱼香肉丝,500g,18.11,4,72.44,2024/5/25 10:50,新一线,支付宝,秒杀,4,68.44,6920,18,0,18-24
6638294,140735,宫保鸡丁,300g,10.62,0,0,2024/10/23 3:40,二线,支付宝,平台券,0,0,1260,32,1,55+
4154619,369785,螺蛳粉,300g,36.9,7,258.3,2024/2/16 0:39,三线,银行卡,平台券,22,236.3,4530,37,0,25-34
8059859,943401,清蒸鲈鱼,300g,39.94,8,319.52,2024/10/23 12:59,一线,支付宝,无,0,319.52,2640,47,1,35-44
4122911,821445,宫保鸡丁,500g,19.68,8,157.44,2024/10/26 4:55,二线,云闪付,店铺券,4,153.44,5305,39,1,18-24
7710213,793131,清蒸鲈鱼,400g,39.55,3,118.65,2024/10/21 23:28,新一线,支付宝,平台券,3,115.65,2800,39,0,25-34
9739171,311742,螺蛳粉,500g,10.55,5,52.75,2024/9/15 15:09,新一线,支付宝,满减,1,51.75,4528,50,1,35-44
6529510,905861,鱼香肉丝,500g,34.27,8,274.16,2024/5/25 10:50,一线,支付宝,秒杀,0,274.16,6920,18,0,45-54
4743796,280399,宫保鸡丁,200g,36.91,0,0,2024/6/25 8:01,二线,云闪付,会员折扣,0,0,14,42,0,35-44
7208151,686493,清蒸鲈鱼,400g,48.06,6,288.36,2024/8/24 22:40,三线,支付宝,无,0,288.36,1872,32,0,45-54
4154619,369785,螺蛳粉,300g,24.74,7,173.18,2024/2/16 0:39,新一线,银行卡,满减,11,162.18,4530,37,0,45-54
5580557,863577,麻婆豆腐,800g,36.66,3,109.98,2024/8/3 0:12,新一线,支付宝,满减,36,73.98,23,31,1,55+
1067736,923659,番茄炒蛋,300g,41.5,7,290.5,2024/1/24 9:09,新一线,支付宝,平台券,59,231.5,9,17,0,55+
3101763,112860,凉拌黄瓜,200g,12.56,9,113.04,2024/2/19 10:33,新一线,微信,会员折扣,1,112.04,5738,34,0,35-44
5580557,863577,麻婆豆腐,800g,21.7,4,86.8,2024/8/3 0:12,新一线,支付宝,会员折扣,5,81.8,23,31,1,25-34
9907254,954155,回锅肉,1000g,30.11,10,301.1,2024/2/9 15:42,新一线,余额,满减,1,300.1,6916,43,1,18-24
8468750,893622,糖醋里脊,200g,47.08,8,376.64,2024/10/20 6:45,三线,支付宝,店铺券,4,372.64,6017,43,1,45-54
2300660,532005,番茄炒蛋,400g,14.22,7,99.54,2024/10/23 15:41,一线,银行卡,会员折扣,1,98.54,3706,40,1,18-24
5418578,328553,蒜蓉西兰花,200g,26.39,0,0,2024/11/29 20:10,新一线,银行卡,满减,0,0,7089,38,1,45-54
9768747,730371,鱼香肉丝,400g,20.41,0,0,2024/7/14 8:20,三线,支付宝,无,0,0,9724,41,1,18-24
8392210,189676,糖醋里脊,1000g,12.82,2,25.64,2024/6/28 12:29,一线,银行卡,秒杀,1,24.64,9802,15,0,25-34
5359051,571190,回锅肉,1000g,36.57,6,219.42,2024/9/12 22:37,新一线,支付宝,满减,17,202.42,1501,41,1,18-24
2708383,842464,糖醋里脊,500g,21.57,2,43.14,2024/3/7 12:05,一线,银行卡,满减,0,43.14,7985,39,0,25-34
6333549,653221,番茄炒蛋,800g,46.55,6,279.3,2024/4/29 15:28,新一线,云闪付,无,0,279.3,5231,47,1,18-24
4331404,849244,清蒸鲈鱼,600g,48.11,9,432.99,2024/4/30 5:15,新一线,银行卡,秒杀,2,430.99,3214,30,1,35-44
3997493,700797,麻婆豆腐,200g,23.07,4,92.28,2024/7/21 5:08,新一线,银行卡,无,0,92.28,8583,37,1,45-54
6188239,760984,螺蛳粉,800g,45.05,6,270.3,2024/5/10 21:06,新一线,余额,秒杀,5,265.3,4716,39,1,45-54
8146892,247206,鱼香肉丝,1000g,14.1,6,84.6,2024/7/25 0:08,新一线,余额,无,0,84.6,7556,50,1,25-34
7834341,661024,鱼香肉丝,800g,37.08,3,111.24,2024/1/4 15:23,新一线,银行卡,满减,34,77.24,60,32,0,25-34
8072778,688835,凉拌黄瓜,1000g,36.95,3,110.85,2024/10/13 2:39,新一线,余额,秒杀,4,106.85,8327,42,1,18-24
5678004,697211,鱼香肉丝,800g,17.17,0,0,2024/7/28 5:46,三线,微信,无,0,0,87,40,1,18-24
1367106,162517,鱼香肉丝,200g,37.76,0,0,2024/3/19 20:40,三线,微信,店铺券,0,0,72,32,0,45-54
8468750,893622,糖醋里脊,200g,30.6,9,275.4,2024/10/20 6:45,三线,支付宝,会员折扣,3,272.4,6017,43,1,25-34
5461910,848050,蒜蓉西兰花,500g,13.34,2,26.68,2024/5/8 4:01,新一线,银行卡,满减,6,20.68,4971,48,0,18-24
9612959,363302,宫保鸡丁,800g,10.77,10,107.7,2024/4/28 14:32,新一线,云闪付,秒杀,2,105.7,4925,47,1,18-24
9800021,771824,宫保鸡丁,1000g,16.63,9,149.67,2024/7/30 15:50,新一线,云闪付,平台券,3,146.67,8261,33,0,45-54
5678004,697211,鱼香肉丝,800g,18.89,8,151.12,2024/7/28 5:46,一线,微信,平台券,7,144.12,87,40,1,45-54
2194394,528825,麻婆豆腐,200g,12.31,5,61.55,2024/12/26 8:12,三线,云闪付,平台券,0,61.55,2772,39,0,55+
8315588,628971,宫保鸡丁,800g,32.28,7,225.96,2024/1/9 18:16,二线,云闪付,无,0,225.96,80,42,0,18-24
4605518,940890,蒜蓉西兰花,1000g,30,6,180,2024/2/24 9:52,三线,银行卡,满减,4,176,5662,10,0,25-34
9390446,237962,凉拌黄瓜,200g,44.82,4,179.28,2024/6/6 11:49,三线,余额,无,0,179.28,5853,30,1,45-54
1067736,923659,番茄炒蛋,300g,35.26,4,141.04,2024/1/24 9:09,三线,支付宝,平台券,34,107.04,9,17,0,18-24
7787136,381569,螺蛳粉,200g,23.49,8,187.92,2024/3/30 7:16,新一线,余额,会员折扣,2,185.92,1943,14,0,45-54
1335153,552672,鱼香肉丝,200g,25.67,10,256.7,2024/9/23 21:04,一线,银行卡,满减,1,255.7,1310,36,1,45-54
7642606,933110,螺蛳粉,500g,45.83,1,45.83,2024/4/7 3:46,新一线,支付宝,无,0,45.83,6,35,0,25-34
3599854,502768,回锅肉,800g,26.77,6,160.62,2024/12/25 13:30,二线,云闪付,会员折扣,11,149.62,4543,17,0,45-54
1067736,923659,番茄炒蛋,300g,12.76,5,63.8,2024/1/24 9:09,新一线,支付宝,无,0,63.8,9,17,0,25-34
9739171,311742,螺蛳粉,500g,37.55,2,75.1,2024/9/15 15:09,新一线,支付宝,店铺券,6,69.1,4528,50,1,35-44
5983639,870936,番茄炒蛋,200g,20.13,8,161.04,2024/4/26 11:13,三线,银行卡,平台券,1,160.04,2115,33,1,18-24
8392210,189676,糖醋里脊,1000g,43.44,9,390.96,2024/6/28 12:29,三线,银行卡,会员折扣,6,384.96,9802,15,0,45-54
5580557,863577,麻婆豆腐,800g,42.86,10,428.6,2024/8/3 0:12,三线,支付宝,平台券,22,406.6,23,31,1,18-24
6588000,726466,凉拌黄瓜,1000g,43.73,8,349.84,2024/9/19 15:54,一线,微信,平台券,9,340.84,7981,31,0,18-24
2062201,646906,糖醋里脊,600g,23.35,3,70.05,2024/5/18 6:22,二线,余额,平台券,2,68.05,7214,32,1,18-24
8716988,309186,螺蛳粉,300g,13.03,6,78.18,2024/8/19 18:08,新一线,云闪付,无,0,78.18,84,41,1,18-24
2155623,750732,螺蛳粉,200g,31.67,9,285.03,2024/5/21 5:31,新一线,云闪付,会员折扣,0,285.03,3262,35,0,45-54
1739382,870125,麻婆豆腐,400g,24.9,7,174.3,2024/3/29 18:26,一线,银行卡,会员折扣,5,169.3,7548,38,0,55+
9202929,965749,番茄炒蛋,400g,24.78,0,0,2024/3/17 2:25,二线,支付宝,会员折扣,0,0,2561,38,0,25-34
2664091,511301,糖醋里脊,400g,18.71,7,130.97,2024/11/17 23:38,一线,微信,平台券,2,128.97,1022,46,1,25-34
1980842,146020,糖醋里脊,500g,10.21,10,102.1,2024/10/7 23:19,新一线,云闪付,店铺券,3,99.1,8014,34,0,18-24
9768747,730371,鱼香肉丝,400g,12.66,5,63.3,2024/7/14 8:20,新一线,支付宝,会员折扣,1,62.3,9724,41,1,45-54
8802113,330702,鱼香肉丝,1000g,33.35,10,333.5,2024/7/31 19:37,二线,微信,满减,6,327.5,9869,30,1,25-34
6721896,463506,回锅肉,500g,40.07,2,80.14,2024/1/24 23:41,三线,支付宝,无,0,80.14,3060,43,1,25-34
8719655,725205,凉拌黄瓜,400g,30.72,5,153.6,2024/10/20 19:45,三线,支付宝,无,0,153.6,1982,31,0,55+
9874539,158594,回锅肉,600g,34.82,9,313.38,2024/10/14 1:28,一线,微信,秒杀,4,309.38,9241,47,1,35-44
2796686,122117,蒜蓉西兰花,200g,40.35,6,242.1,2024/11/25 23:02,一线,支付宝,无,0,242.1,5606,30,0,25-34
1067736,923659,番茄炒蛋,300g,18.6,8,148.8,2024/1/24 9:09,三线,支付宝,满减,34,114.8,9,17,0,18-24
7521161,143336,糖醋里脊,300g,17.52,4,70.08,2024/7/17 21:52,二线,支付宝,会员折扣,0,70.08,5468,39,1,35-44
8072778,688835,凉拌黄瓜,1000g,47.56,4,190.24,2024/10/13 2:39,一线,余额,满减,9,181.24,8327,42,1,35-44
6557360,632060,番茄炒蛋,600g,37.79,2,75.58,2024/6/19 1:54,新一线,余额,秒杀,4,71.58,5119,33,0,35-44
4546194,303697,宫保鸡丁,1000g,33.81,7,236.67,2024/9/3 19:39,二线,微信,会员折扣,3,233.67,9000,31,1,25-34
5580557,863577,麻婆豆腐,800g,36.48,1,36.48,2024/8/3 0:12,新一线,支付宝,无,0,36.48,23,31,1,25-34
7521161,143336,糖醋里脊,300g,17.51,0,0,2024/7/17 21:52,新一线,支付宝,无,0,0,5468,39,1,45-54
5678004,697211,鱼香肉丝,800g,37.96,1,37.96,2024/7/28 5:46,一线,微信,无,0,37.96,87,40,1,45-54
2062201,646906,糖醋里脊,600g,24.73,7,173.11,2024/5/18 6:22,二线,余额,会员折扣,0,173.11,7214,32,0,35-44
5799471,354815,番茄炒蛋,300g,19.74,4,78.96,2024/7/28 1:27,三线,支付宝,无,0,78.96,8241,13,0,18-24
7710213,793131,清蒸鲈鱼,400g,22.92,4,91.68,2024/10/21 23:28,新一线,支付宝,秒杀,0,91.68,2800,39,0,35-44
8146892,247206,鱼香肉丝,1000g,45.92,0,0,2024/7/25 0:08,一线,余额,平台券,0,0,7556,50,1,35-44
7834341,661024,鱼香肉丝,800g,23.01,3,69.03,2024/1/4 15:23,二线,银行卡,无,0,69.03,60,32,0,25-34
1323681,153464,蒜蓉西兰花,300g,46.04,5,230.2,2024/1/1 17:12,三线,微信,无,0,230.2,3990,35,0,35-44
3920052,340990,螺蛳粉,200g,42.27,6,253.62,2024/2/11 8:10,新一线,支付宝,会员折扣,6,247.62,4542,41,1,25-34
1484497,633000,麻婆豆腐,600g,49.91,0,0,2024/3/3 15:48,一线,余额,会员折扣,0,0,22,32,1,45-54
2422287,406844,蒜蓉西兰花,200g,24.42,0,0,2024/10/6 18:40,新一线,云闪付,无,0,0,5962,34,0,18-24
9739171,311742,螺蛳粉,500g,22.51,9,202.59,2024/9/15 15:09,三线,支付宝,无,0,202.59,4528,50,1,45-54
5580557,863577,麻婆豆腐,800g,36.17,3,108.51,2024/8/3 0:12,新一线,支付宝,无,0,108.51,23,31,1,25-34
6188239,760984,螺蛳粉,800g,19.28,5,96.4,2024/5/10 21:06,三线,余额,店铺券,3,93.4,4716,39,1,18-24
1577578,836209,清蒸鲈鱼,500g,40.49,5,202.45,2024/9/20 0:08,新一线,银行卡,会员折扣,54,148.45,25,43,1,35-44
6138191,378149,回锅肉,300g,19.16,1,19.16,2024/4/6 17:20,二线,云闪付,无,0,19.16,4789,34,1,18-24
7823400,104168,蒜蓉西兰花,400g,33.87,2,67.74,2024/7/31 15:31,新一线,支付宝,满减,5,62.74,6088,44,0,45-54
8675755,928744,糖醋里脊,300g,35.98,0,0,2024/7/23 16:36,新一线,支付宝,会员折扣,0,0,3290,32,1,18-24
9721678,506868,回锅肉,400g,42.18,0,0,2024/10/22 19:55,新一线,云闪付,满减,0,0,9911,36,1,45-54
6975283,769751,凉拌黄瓜,1000g,38.6,0,0,2024/6/13 22:32,新一线,余额,满减,0,0,2680,37,1,25-34
8146892,247206,鱼香肉丝,1000g,12.13,2,24.26,2024/7/25 0:08,二线,余额,满减,1,23.26,7556,50,1,25-34
1067736,923659,番茄炒蛋,300g,47.67,6,286.02,2024/1/24 9:09,新一线,支付宝,平台券,40,246.02,9,17,0,25-34
1302251,200401,番茄炒蛋,300g,37.64,5,188.2,2024/10/23 7:10,一线,云闪付,无,0,188.2,2885,40,1,25-34
9139724,341245,番茄炒蛋,800g,35.95,2,71.9,2024/11/30 5:28,新一线,银行卡,会员折扣,18,53.9,84,38,0,45-54
9572031,591402,凉拌黄瓜,1000g,16.25,9,146.25,2024/11/8 10:22,新一线,云闪付,会员折扣,2,144.25,7642,31,1,18-24
5678004,697211,鱼香肉丝,800g,35.44,9,318.96,2024/7/28 5:46,新一线,微信,秒杀,18,300.96,87,40,1,18-24
2023374,524398,鱼香肉丝,800g,43.49,7,304.43,2024/2/6 19:28,三线,支付宝,会员折扣,4,300.43,2546,32,1,25-34
4791073,935046,回锅肉,500g,41.16,2,82.32,2024/3/25 3:31,二线,余额,满减,5,77.32,5475,30,1,18-24
5366688,975283,回锅肉,500g,37.99,7,265.93,2024/4/9 13:40,新一线,余额,会员折扣,3,262.93,8759,34,0,45-54
8146892,247206,鱼香肉丝,1000g,43.53,9,391.77,2024/7/25 0:08,一线,余额,无,0,391.77,7556,50,1,18-24
8395139,389597,清蒸鲈鱼,400g,26.08,2,52.16,2024/8/6 19:38,三线,支付宝,秒杀,5,47.16,8057,48,1,18-24
7658804,221911,清蒸鲈鱼,800g,16.15,0,0,2024/1/30 11:57,一线,支付宝,平台券,0,0,37,38,1,45-54
3422134,317470,宫保鸡丁,200g,32.9,3,98.7,2024/4/24 9:06,一线,支付宝,秒杀,0,98.7,3673,43,1,45-54
8468750,893622,糖醋里脊,200g,12.08,7,84.56,2024/10/20 6:45,新一线,支付宝,满减,2,82.56,6017,43,0,35-44
3945623,141878,糖醋里脊,1000g,39.5,5,197.5,2024/11/12 22:49,新一线,支付宝,秒杀,11,186.5,2249,43,1,35-44
3411915,942847,蒜蓉西兰花,200g,34.91,2,69.82,2024/1/30 7:54,二线,银行卡,秒杀,19,50.82,1541,25,1,18-24
8392210,189676,糖醋里脊,1000g,43.9,1,43.9,2024/6/28 12:29,新一线,银行卡,店铺券,3,40.9,9802,15,0,18-24
8468750,893622,糖醋里脊,200g,15.89,6,95.34,2024/10/20 6:45,一线,支付宝,满减,3,92.34,6017,43,1,35-44
8395139,389597,清蒸鲈鱼,400g,20.26,2,40.52,2024/8/6 19:38,三线,支付宝,满减,2,38.52,8057,48,1,35-44
9806988,934740,糖醋里脊,200g,24.21,4,96.84,2024/10/10 3:15,三线,支付宝,会员折扣,19,77.84,55,24,1,25-34
9202929,965749,番茄炒蛋,400g,36.96,2,73.92,2024/3/17 2:25,一线,支付宝,无,0,73.92,2561,38,1,55+
2634226,976013,蒜蓉西兰花,400g,12.5,8,100,2024/7/27 21:25,一线,余额,店铺券,6,94,77,45,1,35-44
9142442,279215,螺蛳粉,400g,13.29,3,39.87,2024/7/3 16:58,新一线,云闪付,店铺券,2,37.87,51,33,0,18-24
4743796,280399,宫保鸡丁,200g,44.49,8,355.92,2024/6/25 8:01,新一线,云闪付,秒杀,76,279.92,14,42,1,18-24
5839094,739586,回锅肉,1000g,43.6,0,0,2024/4/2 17:41,三线,云闪付,会员折扣,0,0,5548,44,1,25-34
3817825,989867,麻婆豆腐,400g,24.46,7,171.22,2024/6/27 8:09,三线,支付宝,满减,7,164.22,61,47,0,25-34
7541583,843324,麻婆豆腐,500g,33.17,10,331.7,2024/11/9 19:03,三线,云闪付,无,0,331.7,42,35,0,25-34
5743390,502150,番茄炒蛋,400g,35.79,3,107.37,2024/9/28 21:20,新一线,银行卡,无,0,107.37,2982,30,1,18-24
8900618,487072,蒜蓉西兰花,400g,24.89,2,49.78,2024/12/25 16:11,新一线,银行卡,店铺券,1,48.78,3097,38,1,18-24
4103305,400374,宫保鸡丁,1000g,21.15,2,42.3,2024/5/26 14:12,一线,支付宝,会员折扣,15,27.3,27,30,1,18-24
4729245,924335,回锅肉,300g,17.31,0,0,2024/5/7 1:21,一线,云闪付,会员折扣,0,0,3808,37,0,18-24
1231427,300877,麻婆豆腐,1000g,41.91,6,251.46,2024/5/25 11:26,三线,支付宝,会员折扣,11,240.46,7,34,1,25-34
5359051,571190,回锅肉,1000g,43.8,4,175.2,2024/9/12 22:37,一线,支付宝,会员折扣,11,164.2,1501,41,1,25-34
9907254,954155,回锅肉,1000g,41.84,10,418.4,2024/2/9 15:42,三线,余额,会员折扣,0,418.4,6916,43,1,25-34
5727783,587251,蒜蓉西兰花,500g,17,4,68,2024/10/11 2:55,新一线,支付宝,满减,0,68,3145,44,1,35-44
2472899,860150,麻婆豆腐,300g,24.05,0,0,2024/10/22 1:50,一线,微信,满减,0,0,8987,30,0,25-34
1299090,510369,番茄炒蛋,1000g,29.45,5,147.25,2024/12/24 17:27,二线,余额,无,0,147.25,48,48,1,18-24
4122911,821445,宫保鸡丁,500g,19.53,2,39.06,2024/10/26 4:55,二线,云闪付,秒杀,4,35.06,5305,39,1,25-34
2708383,842464,糖醋里脊,500g,28.72,6,172.32,2024/3/7 12:05,三线,银行卡,平台券,4,168.32,7985,39,0,45-54
1441459,844542,宫保鸡丁,300g,29.49,3,88.47,2024/3/3 17:29,三线,支付宝,会员折扣,42,46.47,20,48,1,25-34
6588000,726466,凉拌黄瓜,1000g,16.83,7,117.81,2024/9/19 15:54,新一线,微信,秒杀,4,113.81,7981,31,0,18-24
4103305,400374,宫保鸡丁,1000g,11.22,5,56.1,2024/5/26 14:12,一线,支付宝,秒杀,9,47.1,27,30,0,45-54
4806186,903302,鱼香肉丝,800g,34.61,1,34.61,2024/4/26 8:20,三线,银行卡,平台券,4,30.61,6367,47,1,18-24
9149380,142544,糖醋里脊,1000g,12.01,6,72.06,2024/7/6 11:48,新一线,余额,秒杀,3,69.06,1789,41,1,18-24
4932946,446253,糖醋里脊,200g,32.05,1,32.05,2024/10/10 8:54,一线,余额,秒杀,9,23.05,4018,32,0,45-54
2732469,866284,凉拌黄瓜,500g,43.57,5,217.85,2024/11/26 21:50,一线,微信,平台券,4,213.85,8090,43,1,18-24
8035671,529518,回锅肉,500g,27.96,5,139.8,2024/11/18 19:49,新一线,微信,会员折扣,10,129.8,7663,39,1,45-54
1067736,923659,番茄炒蛋,300g,14.46,4,57.84,2024/1/24 9:09,新一线,支付宝,无,0,57.84,9,17,0,25-34
9533759,823528,糖醋里脊,1000g,16.94,8,135.52,2024/8/1 8:10,一线,余额,满减,3,132.52,1379,38,0,35-44
5428063,945416,番茄炒蛋,800g,42.06,5,210.3,2024/3/18 17:20,一线,云闪付,平台券,11,199.3,6843,32,0,45-54
1821082,700703,清蒸鲈鱼,500g,10.77,0,0,2024/6/9 10:27,新一线,余额,会员折扣,0,0,2897,43,1,25-34
7257526,361467,糖醋里脊,800g,43.07,3,129.21,2024/2/16 1:13,新一线,支付宝,无,0,129.21,3727,38,1,45-54
7756429,148875,麻婆豆腐,500g,41.01,2,82.02,2024/7/5 18:26,新一线,支付宝,平台券,6,76.02,6295,49,1,18-24
7624132,167794,清蒸鲈鱼,1000g,47.33,3,141.99,2024/9/13 4:48,一线,支付宝,秒杀,2,139.99,4646,14,1,45-54
1189010,330135,麻婆豆腐,400g,34.46,10,344.6,2024/6/5 6:10,二线,余额,店铺券,20,324.6,4242,46,1,35-44
2472899,860150,麻婆豆腐,300g,34.91,5,174.55,2024/10/22 1:50,一线,微信,会员折扣,1,173.55,8987,30,0,25-34
4823643,900618,凉拌黄瓜,500g,23.6,10,236,2024/6/24 13:13,新一线,银行卡,会员折扣,3,233,5955,31,0,18-24
3997493,700797,麻婆豆腐,200g,23.74,5,118.7,2024/7/21 5:08,新一线,银行卡,会员折扣,7,111.7,8583,37,1,45-54
5196965,644802,回锅肉,800g,47.42,4,189.68,2024/9/1 9:38,二线,银行卡,秒杀,6,183.68,1235,37,0,25-34
6711586,842885,糖醋里脊,800g,33.81,8,270.48,2024/1/20 9:02,新一线,支付宝,满减,4,266.48,5163,50,1,25-34
8716988,309186,螺蛳粉,300g,30.06,6,180.36,2024/8/19 18:08,一线,云闪付,会员折扣,43,137.36,84,41,1,25-34
1630096,883383,凉拌黄瓜,400g,28.84,2,57.68,2024/7/30 6:42,三线,微信,会员折扣,3,54.68,3938,37,1,25-34
