单价(元),数量(个),消费城市级别,支付方式,优惠方式,优惠金额(元),实际支付(元),库存剩余(件),商品评分,是否复购,客户年龄段,商品类别,包装规格(g),是否节假日,是否用餐高峰
26.71,6,新一线,支付宝,秒杀,6,154.26,8297,36,1,25-34,蔬菜,1000.0,否,是
33.85,3,一线,云闪付,店铺券,8,93.55,1412,33,1,25-34,蔬菜,300.0,否,是
28.63,5,一线,支付宝,满减,3,140.15,8854,49,1,35-44,肉食,300.0,是,否
23.53,10,一线,云闪付,无,0,235.3,8867,44,1,18-24,肉食,200.0,否,是
46.49,9,三线,银行卡,店铺券,4,414.41,2156,36,1,18-24,肉食,400.0,否,是
39.65,1,一线,银行卡,店铺券,2,37.65,6317,32,0,25-34,豆制品,1000.0,否,是
31.2,0,一线,云闪付,会员折扣,0,0.0,7995,40,0,55+,蔬菜,200.0,是,否
35.14,3,三线,银行卡,会员折扣,4,101.42,1759,17,0,35-44,蔬菜,300.0,否,否
21.19,0,新一线,银行卡,满减,0,0.0,2265,42,1,45-54,蔬菜,500.0,否,否
26.55,6,新一线,云闪付,会员折扣,2,157.3,2243,42,1,45-54,肉食,1000.0,是,是
44.28,3,新一线,余额,会员折扣,84,48.84,19,40,0,18-24,肉食,400.0,否,否
45.3,7,一线,余额,满减,14,303.1,2114,32,1,25-34,肉食,500.0,否,是
44.26,1,一线,支付宝,秒杀,6,38.26,4856,40,1,25-34,豆制品,600.0,否,是
46.62,8,新一线,银行卡,无,0,372.96,21,36,0,18-24,肉食,200.0,是,是
27.44,4,三线,余额,店铺券,3,106.76,1887,31,0,25-34,肉食,400.0,否,否
40.67,3,新一线,支付宝,平台券,10,112.01,4371,41,1,25-34,肉食,200.0,否,否
33.63,4,三线,支付宝,平台券,32,102.52,9,44,1,18-24,豆制品,300.0,否,否
32.49,0,三线,支付宝,会员折扣,0,0.0,57,44,1,18-24,肉食,600.0,是,否
20.75,1,三线,银行卡,平台券,3,17.75,5411,38,1,25-34,肉食,1000.0,否,否
38.91,4,一线,银行卡,会员折扣,1,154.64,6372,34,0,45-54,蔬菜,400.0,否,否
12.54,8,新一线,银行卡,店铺券,2,98.32,7070,46,1,18-24,肉食,800.0,是,否
46.27,4,三线,微信,平台券,3,182.08,15,31,0,18-24,蔬菜,200.0,否,是
20.61,1,三线,支付宝,秒杀,1,19.61,43,33,0,18-24,豆制品,400.0,是,否
36.32,10,一线,支付宝,会员折扣,5,358.2,8370,10,0,18-24,肉食,400.0,否,是
42.96,0,新一线,余额,秒杀,0,0.0,2114,32,0,35-44,肉食,500.0,否,是
46.99,0,三线,支付宝,平台券,0,0.0,1475,31,0,18-24,肉食,800.0,否,是
48.02,8,一线,银行卡,满减,19,365.16,1435,21,1,18-24,肉食,200.0,否,是
25.34,6,新一线,支付宝,无,0,152.04,6341,38,0,18-24,肉食,1000.0,否,是
26.43,1,二线,支付宝,会员折扣,2,24.43,8792,44,1,45-54,肉食,600.0,否,是
24.87,0,新一线,支付宝,平台券,0,0.0,2497,30,1,18-24,豆制品,500.0,否,是
42.31,0,三线,支付宝,无,0,0.0,2289,42,1,45-54,肉食,300.0,否,是
30.34,2,一线,支付宝,店铺券,16,44.68,4778,32,0,45-54,肉食,1000.0,否,否
19.32,6,二线,支付宝,会员折扣,15,100.92,43,33,0,18-24,豆制品,400.0,是,否
43.66,10,新一线,余额,秒杀,8,428.6,6605,34,1,45-54,蔬菜,1000.0,否,否
28.4,5,一线,余额,满减,7,135.0,2114,32,1,45-54,肉食,500.0,否,是
17.54,7,新一线,余额,无,0,122.78,6964,45,1,18-24,主食面汤,800.0,否,是
13.44,5,一线,云闪付,无,0,67.2,4504,30,1,18-24,肉食,800.0,否,是
30.11,0,三线,银行卡,无,0,0.0,86,37,0,18-24,主食面汤,1000.0,否,是
10.34,6,新一线,支付宝,店铺券,2,60.04,2289,42,1,35-44,肉食,300.0,否,是
37.88,0,新一线,余额,店铺券,0,0.0,64,40,1,25-34,肉食,400.0,是,否
26.81,8,三线,银行卡,店铺券,13,201.48,86,37,1,45-54,主食面汤,1000.0,否,是
13.14,2,三线,余额,满减,5,21.28,2826,32,1,18-24,肉食,300.0,是,是
46.8,8,新一线,银行卡,平台券,55,319.4,86,37,1,45-54,主食面汤,1000.0,否,是
32.76,1,新一线,支付宝,满减,23,9.76,43,33,0,18-24,豆制品,400.0,是,否
47.68,3,三线,支付宝,满减,5,138.04,1475,31,1,18-24,肉食,800.0,否,是
22.07,10,二线,云闪付,平台券,25,195.7,46,41,1,25-34,蔬菜,500.0,是,否
39.96,9,二线,微信,店铺券,10,349.64,3931,43,1,18-24,肉食,400.0,否,否
20.89,0,新一线,支付宝,会员折扣,0,0.0,7007,46,0,18-24,豆制品,300.0,否,否
31.34,8,新一线,支付宝,无,0,250.72,8370,10,0,55+,肉食,400.0,否,是
14.07,4,新一线,银行卡,会员折扣,13,43.28,3,33,0,35-44,主食面汤,200.0,是,否
42.31,5,新一线,银行卡,满减,4,207.55,6719,31,1,25-34,豆制品,400.0,是,否
32.23,6,新一线,银行卡,平台券,4,189.38,7070,46,1,25-34,肉食,800.0,是,否
13.42,8,三线,支付宝,满减,1,106.36,1475,31,1,25-34,肉食,800.0,否,是
41.77,6,三线,支付宝,会员折扣,19,231.62,9,44,1,18-24,豆制品,300.0,否,否
37.43,2,新一线,支付宝,无,0,74.86,8669,34,1,35-44,豆制品,200.0,是,否
22.82,2,一线,银行卡,会员折扣,0,45.64,7070,46,0,18-24,肉食,800.0,是,否
23.87,8,新一线,支付宝,满减,33,157.96,25,40,1,18-24,肉食,500.0,否,否
23.28,6,新一线,支付宝,平台券,23,116.68,9,44,1,35-44,豆制品,300.0,否,否
42.31,3,新一线,银行卡,无,0,126.93,3855,38,1,25-34,蔬菜,800.0,否,是
10.64,9,新一线,支付宝,会员折扣,4,91.76,14,33,0,18-24,肉食,1000.0,否,否
24.91,1,一线,支付宝,店铺券,12,12.91,9,44,1,55+,豆制品,300.0,否,否
25.16,8,三线,支付宝,秒杀,1,200.28,2289,42,1,25-34,肉食,300.0,否,是
36.46,7,新一线,支付宝,满减,4,251.22,2982,38,0,25-34,肉食,1000.0,否,否
46.13,4,新一线,支付宝,会员折扣,4,180.52,6173,30,0,25-34,肉食,800.0,否,否
13.57,0,一线,支付宝,无,0,0.0,2166,37,1,45-54,肉食,500.0,否,否
13.02,9,新一线,支付宝,平台券,1,116.18,1752,31,1,25-34,肉食,200.0,否,否
27.11,4,新一线,支付宝,店铺券,4,104.44,8669,34,0,35-44,豆制品,200.0,是,否
13.59,7,新一线,银行卡,会员折扣,1,94.13,21,36,1,18-24,肉食,200.0,是,是
47.34,3,新一线,支付宝,满减,2,140.02,4856,40,1,55+,豆制品,600.0,否,是
32.89,1,新一线,云闪付,店铺券,18,14.89,6002,43,1,35-44,肉食,800.0,否,是
21.47,2,三线,银行卡,会员折扣,17,25.94,21,36,1,45-54,肉食,200.0,是,是
41.71,0,新一线,银行卡,平台券,0,0.0,6610,46,1,18-24,蔬菜,300.0,否,否
21.49,3,一线,银行卡,平台券,2,62.47,1949,43,1,45-54,蔬菜,500.0,否,是
44.99,8,新一线,银行卡,秒杀,5,354.92,6512,44,0,55+,肉食,400.0,否,否
47.55,9,一线,支付宝,秒杀,3,424.95,1475,31,0,25-34,肉食,800.0,否,是
22.68,6,一线,余额,会员折扣,26,110.08,28,35,0,25-34,肉食,800.0,否,是
13.92,6,三线,银行卡,满减,0,83.52,4527,36,0,18-24,肉食,1000.0,是,否
39.58,9,一线,余额,会员折扣,3,353.22,1887,31,1,45-54,肉食,400.0,否,否
22.66,0,二线,银行卡,满减,0,0.0,7070,46,1,25-34,肉食,800.0,是,否
12.08,0,三线,支付宝,无,0,0.0,71,35,0,45-54,蔬菜,600.0,否,否
41.82,1,三线,余额,会员折扣,3,38.82,6379,30,1,18-24,蔬菜,200.0,否,否
42.44,3,一线,余额,会员折扣,1,126.32,2114,32,1,25-34,肉食,500.0,否,是
46.16,1,新一线,云闪付,无,0,46.16,9189,44,1,18-24,主食面汤,400.0,否,是
14.85,4,三线,余额,满减,7,52.4,8989,31,0,18-24,肉食,600.0,否,是
19.07,4,新一线,云闪付,会员折扣,10,66.28,1647,43,1,35-44,肉食,800.0,否,是
46.36,4,一线,余额,满减,23,162.44,2,46,1,18-24,蔬菜,500.0,否,否
13.11,8,一线,支付宝,满减,8,96.88,14,33,0,25-34,肉食,1000.0,否,否
31.29,2,新一线,支付宝,会员折扣,2,60.58,1475,31,1,18-24,肉食,800.0,否,是
22.13,5,一线,云闪付,店铺券,8,102.65,6002,43,1,18-24,肉食,800.0,否,是
13.32,8,新一线,支付宝,无,0,106.56,7722,35,0,35-44,肉食,400.0,否,是
34.8,10,新一线,支付宝,无,0,348.0,77,35,0,18-24,豆制品,400.0,否,否
27.39,9,三线,支付宝,无,0,246.51,8807,42,1,35-44,主食面汤,500.0,是,是
22.87,6,新一线,银行卡,平台券,10,127.22,5315,50,1,35-44,肉食,800.0,是,否
28.42,2,新一线,支付宝,会员折扣,3,53.84,9743,37,0,55+,肉食,1000.0,否,否
22.8,5,三线,余额,平台券,13,101.0,1205,34,1,25-34,肉食,200.0,是,否
19.19,3,新一线,银行卡,满减,9,48.57,86,37,1,18-24,主食面汤,1000.0,否,是
11.51,4,三线,银行卡,平台券,1,45.04,8677,37,1,25-34,肉食,800.0,是,否
12.09,0,新一线,银行卡,无,0,0.0,7070,46,1,18-24,肉食,800.0,是,否
19.24,9,二线,支付宝,无,0,173.16,9,44,1,55+,豆制品,300.0,否,否
44.06,5,三线,余额,会员折扣,47,173.3,32,39,0,18-24,豆制品,500.0,否,否
49.11,10,新一线,余额,无,0,491.1,90,35,0,25-34,肉食,400.0,否,是
18.02,8,三线,余额,无,0,144.16,6605,34,1,45-54,蔬菜,1000.0,否,否
18.61,8,新一线,支付宝,满减,1,147.88,8807,42,1,18-24,主食面汤,500.0,是,是
26.48,3,一线,微信,满减,9,70.44,7662,44,0,45-54,肉食,200.0,否,否
47.38,9,一线,支付宝,满减,6,420.42,2982,38,0,25-34,肉食,1000.0,否,否
18.41,3,一线,支付宝,无,0,55.23,2289,42,1,45-54,肉食,300.0,否,是
13.74,1,三线,支付宝,满减,7,6.74,77,35,0,25-34,豆制品,400.0,否,否
29.01,6,新一线,支付宝,秒杀,8,166.06,8657,22,0,25-34,肉食,300.0,否,否
22.69,6,新一线,支付宝,秒杀,8,128.14,57,44,1,25-34,肉食,600.0,是,否
29.92,0,三线,支付宝,秒杀,0,0.0,9,44,1,18-24,豆制品,300.0,否,否
15.46,9,一线,支付宝,无,0,139.14,4079,37,0,18-24,肉食,300.0,否,是
31.63,7,三线,支付宝,无,0,221.41,2289,42,1,18-24,肉食,300.0,否,是
38.11,7,三线,支付宝,会员折扣,20,246.77,8657,22,0,18-24,肉食,300.0,否,否
35.68,7,一线,微信,店铺券,24,225.76,15,31,0,35-44,蔬菜,200.0,否,是
21.93,0,三线,云闪付,店铺券,0,0.0,9189,44,1,18-24,主食面汤,400.0,否,是
15.06,10,新一线,银行卡,无,0,150.6,4029,37,1,45-54,主食面汤,1000.0,否,是
43.7,1,二线,支付宝,会员折扣,33,10.7,14,33,0,45-54,肉食,1000.0,否,否
31.86,3,三线,云闪付,平台券,5,90.58,60,40,1,18-24,蔬菜,200.0,否,是
43.4,3,三线,微信,秒杀,15,115.2,1606,40,0,18-24,肉食,400.0,是,是
43.7,7,一线,支付宝,满减,3,302.9,2982,38,1,25-34,肉食,1000.0,否,否
28.83,7,一线,支付宝,满减,5,196.81,3238,41,1,18-24,蔬菜,400.0,否,否
47.88,1,一线,支付宝,会员折扣,1,46.88,2289,42,1,45-54,肉食,300.0,否,是
19.63,1,新一线,支付宝,满减,11,8.63,71,35,0,45-54,蔬菜,600.0,否,否
47.14,1,三线,支付宝,无,0,47.14,1985,33,1,18-24,肉食,400.0,否,是
33.19,3,二线,银行卡,秒杀,6,93.57,4527,36,0,18-24,肉食,1000.0,是,否
36.68,2,三线,支付宝,满减,12,61.36,3995,38,1,45-54,肉食,800.0,否,否
23.82,1,新一线,银行卡,店铺券,7,16.82,9993,36,0,25-34,豆制品,800.0,否,是
34.86,5,一线,微信,无,0,174.3,9233,35,0,35-44,肉食,500.0,否,否
17.47,7,一线,支付宝,平台券,2,120.29,7007,46,1,25-34,豆制品,300.0,否,否
40.67,4,二线,支付宝,会员折扣,4,158.68,1752,31,1,25-34,肉食,200.0,否,否
24.03,9,新一线,支付宝,满减,4,212.27,2289,42,1,45-54,肉食,300.0,否,是
31.34,3,新一线,银行卡,秒杀,3,91.02,3149,50,1,45-54,肉食,800.0,否,是
19.65,10,三线,余额,会员折扣,4,192.5,3189,32,1,35-44,蔬菜,600.0,否,否
39.91,1,新一线,支付宝,会员折扣,39,0.91,57,44,1,18-24,肉食,600.0,是,否
48.38,9,三线,支付宝,会员折扣,5,430.42,7532,42,1,35-44,肉食,600.0,否,是
33.47,8,三线,银行卡,无,0,267.76,6677,39,1,25-34,肉食,300.0,否,否
25.79,10,一线,云闪付,会员折扣,13,244.9,56,33,1,45-54,肉食,500.0,是,否
10.81,4,一线,银行卡,会员折扣,6,37.24,3855,38,1,25-34,蔬菜,800.0,否,是
46.43,4,三线,银行卡,秒杀,2,183.72,3360,50,1,18-24,肉食,300.0,否,是
47.73,10,新一线,支付宝,秒杀,2,475.3,8792,44,1,45-54,肉食,600.0,否,是
12.98,5,一线,云闪付,会员折扣,2,62.9,8987,38,1,25-34,蔬菜,1000.0,是,是
32.96,10,新一线,支付宝,满减,2,327.6,9378,48,1,18-24,肉食,300.0,是,是
32.27,4,新一线,银行卡,满减,5,124.08,9285,47,1,45-54,肉食,600.0,否,否
36.16,10,二线,支付宝,平台券,6,355.6,1475,31,1,35-44,肉食,800.0,否,是
13.43,4,新一线,微信,会员折扣,8,45.72,8957,40,1,35-44,肉食,600.0,否,否
15.08,4,一线,银行卡,无,0,60.32,5408,38,1,45-54,肉食,300.0,否,否
43.42,4,一线,余额,会员折扣,6,167.68,1824,39,1,45-54,肉食,500.0,否,是
19.47,3,三线,支付宝,无,0,58.41,3238,41,1,25-34,蔬菜,400.0,否,否
18.06,2,二线,支付宝,店铺券,3,33.12,9743,37,0,25-34,肉食,1000.0,否,否
46.32,7,三线,支付宝,平台券,26,298.24,14,33,0,18-24,肉食,1000.0,否,否
37.7,4,三线,银行卡,满减,12,138.8,5315,50,1,25-34,肉食,800.0,是,否
14.9,10,三线,支付宝,无,0,149.0,8370,10,0,18-24,肉食,400.0,否,是
26.4,4,新一线,微信,店铺券,8,97.6,2278,40,1,18-24,主食面汤,800.0,否,是
22.98,9,一线,支付宝,无,0,206.82,5659,39,1,45-54,肉食,400.0,否,是
36.76,4,新一线,支付宝,秒杀,6,141.04,1475,31,0,18-24,肉食,800.0,否,是
15.3,4,新一线,支付宝,店铺券,9,52.2,8657,22,1,25-34,肉食,300.0,否,否
27.72,8,一线,余额,会员折扣,2,219.76,3189,32,1,18-24,蔬菜,600.0,否,否
40.8,8,新一线,支付宝,满减,12,314.4,4778,32,0,25-34,肉食,1000.0,否,否
35.17,10,二线,支付宝,会员折扣,4,347.7,2289,42,1,25-34,肉食,300.0,否,是
28.33,6,新一线,银行卡,无,0,169.98,21,36,0,25-34,肉食,200.0,是,是
39.99,3,二线,微信,秒杀,3,116.97,6399,10,0,35-44,肉食,300.0,否,否
13.87,0,新一线,余额,会员折扣,0,0.0,8608,46,1,18-24,肉食,800.0,是,否
19.34,1,一线,云闪付,会员折扣,11,8.34,6002,43,1,55+,肉食,800.0,否,是
25.2,10,二线,银行卡,店铺券,40,212.0,21,36,1,45-54,肉食,200.0,是,是
42.51,10,一线,余额,会员折扣,1,424.1,5907,40,1,45-54,肉食,300.0,否,否
31.67,3,新一线,支付宝,会员折扣,21,74.01,9,44,1,18-24,豆制品,300.0,否,否
47.3,5,新一线,银行卡,无,0,236.5,6512,44,1,18-24,肉食,400.0,否,否
47.89,0,一线,支付宝,秒杀,0,0.0,2982,38,0,18-24,肉食,1000.0,否,否
15.42,1,一线,银行卡,无,0,15.42,7070,46,1,18-24,肉食,800.0,是,否
14.5,1,三线,支付宝,会员折扣,2,12.5,6675,37,1,45-54,豆制品,300.0,否,否
26.27,4,三线,余额,平台券,7,98.08,1205,34,1,35-44,肉食,200.0,是,否
41.79,3,新一线,余额,店铺券,14,111.37,7967,49,0,18-24,肉食,600.0,否,否
30.36,4,二线,支付宝,满减,4,117.44,9,44,1,18-24,豆制品,300.0,否,否
19.79,2,新一线,微信,满减,4,35.58,2037,23,1,45-54,豆制品,300.0,否,否
15.26,1,一线,支付宝,店铺券,6,9.26,2503,30,0,18-24,主食面汤,800.0,否,是
44.37,3,二线,余额,会员折扣,10,123.11,1992,47,1,45-54,豆制品,1000.0,是,否
11.84,10,新一线,余额,满减,2,116.4,2058,32,0,55+,蔬菜,200.0,否,是
31.76,1,新一线,支付宝,无,0,31.76,71,35,0,18-24,蔬菜,600.0,否,否
11.88,5,一线,云闪付,会员折扣,1,58.4,6816,43,0,18-24,豆制品,500.0,否,是
16.52,4,新一线,余额,无,0,66.08,8054,11,0,18-24,肉食,800.0,否,否
11.76,0,二线,余额,秒杀,0,0.0,1992,47,1,35-44,豆制品,1000.0,是,否
17.62,3,新一线,银行卡,店铺券,1,51.86,1949,43,1,45-54,蔬菜,500.0,否,是
27.21,9,新一线,银行卡,平台券,4,240.89,5315,50,1,25-34,肉食,800.0,是,否
22.06,5,一线,微信,平台券,2,108.3,8487,39,0,25-34,蔬菜,800.0,否,否
29.71,1,新一线,银行卡,店铺券,10,19.71,3608,42,1,45-54,主食面汤,800.0,否,否
16.43,5,一线,支付宝,店铺券,13,69.15,14,33,0,25-34,肉食,1000.0,否,否
46.55,2,新一线,支付宝,满减,1,92.1,8669,34,0,45-54,豆制品,200.0,是,否
48.67,3,新一线,余额,会员折扣,11,135.01,2114,32,0,25-34,肉食,500.0,否,是
22.13,4,三线,微信,无,0,88.52,3931,43,1,55+,肉食,400.0,否,否
12.66,6,二线,余额,无,0,75.96,8214,33,0,45-54,豆制品,1000.0,是,否
11.57,5,一线,支付宝,店铺券,8,49.85,14,33,0,18-24,肉食,1000.0,否,否
32.94,9,三线,余额,秒杀,2,294.46,5907,40,1,35-44,肉食,300.0,否,否
47.69,3,一线,余额,无,0,143.07,5907,40,1,18-24,肉食,300.0,否,否
36.17,2,三线,云闪付,会员折扣,4,68.34,3437,25,0,45-54,豆制品,600.0,是,是
31.34,0,三线,支付宝,店铺券,0,0.0,8807,42,1,25-34,主食面汤,500.0,是,是
25.85,6,三线,云闪付,店铺券,11,144.1,6002,43,0,45-54,肉食,800.0,否,是
38.27,6,一线,余额,平台券,10,219.62,7164,46,1,45-54,肉食,400.0,否,否
40.42,3,三线,支付宝,店铺券,3,118.26,8807,42,1,25-34,主食面汤,500.0,是,是
47.83,8,三线,余额,秒杀,7,375.64,2882,42,1,18-24,蔬菜,500.0,是,否
17.88,3,一线,银行卡,会员折扣,6,47.64,6677,39,1,25-34,肉食,300.0,否,否
31.62,1,三线,余额,无,0,31.62,6964,45,1,35-44,主食面汤,800.0,否,是
29.73,1,新一线,银行卡,秒杀,4,25.73,1949,43,1,25-34,蔬菜,500.0,否,是
17.56,7,新一线,云闪付,满减,5,117.92,7237,40,1,18-24,主食面汤,400.0,否,否
49.03,10,新一线,云闪付,会员折扣,5,485.3,2774,38,0,35-44,蔬菜,600.0,否,否
42.41,1,新一线,余额,店铺券,42,0.41,32,39,1,25-34,豆制品,500.0,否,否
45.8,7,新一线,支付宝,店铺券,6,314.6,1475,31,0,45-54,肉食,800.0,否,是
37.62,3,三线,支付宝,平台券,6,106.86,2982,38,0,45-54,肉食,1000.0,否,否
22.19,8,二线,余额,会员折扣,2,175.52,2058,32,0,45-54,蔬菜,200.0,否,是
17.27,1,三线,支付宝,会员折扣,11,6.27,9,44,1,18-24,豆制品,300.0,否,否
25.62,5,一线,银行卡,会员折扣,12,116.1,86,37,1,18-24,主食面汤,1000.0,否,是
28.77,3,新一线,支付宝,无,0,86.31,2982,38,1,25-34,肉食,1000.0,否,否
24.71,7,一线,支付宝,会员折扣,0,172.97,8657,22,1,18-24,肉食,300.0,否,否
28.4,4,三线,余额,满减,11,102.6,7164,46,1,25-34,肉食,400.0,否,否
17.74,1,一线,支付宝,满减,4,13.74,8168,50,1,18-24,主食面汤,300.0,是,是
35.79,8,一线,余额,无,0,286.32,2058,32,0,45-54,蔬菜,200.0,否,是
32.3,6,三线,支付宝,满减,6,187.8,57,44,1,25-34,肉食,600.0,是,否
27.49,1,一线,支付宝,无,0,27.49,7722,35,0,18-24,肉食,400.0,否,是
34.16,9,一线,微信,满减,1,306.44,8487,39,1,18-24,蔬菜,800.0,否,否
29.18,2,新一线,支付宝,店铺券,1,57.36,9743,37,1,18-24,肉食,1000.0,否,否
24.73,5,新一线,支付宝,满减,1,122.65,3995,38,0,25-34,肉食,800.0,否,否
36.03,0,新一线,支付宝,满减,0,0.0,3238,41,1,18-24,蔬菜,400.0,否,否
11.53,3,新一线,支付宝,满减,6,28.59,9,44,1,25-34,豆制品,300.0,否,否
26.84,5,新一线,银行卡,秒杀,5,129.2,6677,39,1,18-24,肉食,300.0,否,否
42.3,10,二线,支付宝,无,0,423.0,6341,38,0,25-34,肉食,1000.0,否,是
44.44,4,二线,银行卡,店铺券,12,165.76,17,14,0,45-54,豆制品,800.0,否,是
18.51,7,三线,支付宝,会员折扣,5,124.57,6341,38,0,18-24,肉食,1000.0,否,是
15.19,5,新一线,支付宝,满减,1,74.95,1985,33,1,18-24,肉食,400.0,否,是
47.86,3,新一线,支付宝,平台券,13,130.58,8168,50,1,45-54,主食面汤,300.0,是,是
47.22,0,新一线,银行卡,无,0,0.0,1949,43,1,18-24,蔬菜,500.0,否,是
43.48,8,一线,余额,会员折扣,1,346.84,5907,40,1,45-54,肉食,300.0,否,否
49.82,1,一线,云闪付,会员折扣,8,41.82,4504,30,1,18-24,肉食,800.0,否,是
14.51,3,新一线,余额,满减,9,34.53,32,39,1,18-24,豆制品,500.0,否,否
34.38,1,新一线,余额,无,0,34.38,2114,32,1,35-44,肉食,500.0,否,是
21.41,10,新一线,微信,秒杀,6,208.1,6399,10,0,18-24,肉食,300.0,否,否
41.48,9,一线,银行卡,会员折扣,8,365.32,1676,49,1,25-34,肉食,400.0,否,否
30.23,6,三线,云闪付,无,0,181.38,6749,43,1,45-54,肉食,800.0,否,是
31.9,3,新一线,微信,平台券,12,83.7,6399,10,0,45-54,肉食,300.0,否,否
35.62,6,二线,支付宝,店铺券,50,163.72,25,40,1,25-34,肉食,500.0,否,否
14.77,8,二线,支付宝,会员折扣,8,110.16,57,44,1,45-54,肉食,600.0,是,否
49.57,9,一线,支付宝,会员折扣,10,436.13,8669,34,1,45-54,豆制品,200.0,是,否
30.32,5,新一线,支付宝,满减,1,150.6,2982,38,1,18-24,肉食,1000.0,否,否
36.55,1,新一线,银行卡,秒杀,14,22.55,5924,49,1,45-54,肉食,300.0,否,否
38.82,8,三线,支付宝,会员折扣,5,305.56,57,44,1,18-24,肉食,600.0,是,否
12.21,10,新一线,支付宝,会员折扣,4,118.1,9378,48,1,25-34,肉食,300.0,是,是
10.33,5,一线,支付宝,无,0,51.65,2289,42,1,35-44,肉食,300.0,否,是
36.87,0,新一线,银行卡,无,0,0.0,5946,46,1,25-34,肉食,600.0,否,是
39.23,1,新一线,支付宝,满减,4,35.23,8807,42,1,35-44,主食面汤,500.0,是,是
22.81,8,三线,云闪付,平台券,0,182.48,5342,44,1,35-44,蔬菜,800.0,否,否
36.81,10,二线,支付宝,秒杀,3,365.1,7532,42,1,18-24,肉食,600.0,否,是
39.78,9,二线,余额,平台券,13,345.02,8989,31,1,25-34,肉食,600.0,否,是
48.85,4,一线,支付宝,无,0,195.4,4420,40,1,18-24,肉食,500.0,否,是
44.44,5,新一线,支付宝,会员折扣,1,221.2,8657,22,1,25-34,肉食,300.0,否,否
16.29,6,一线,银行卡,无,0,97.74,3855,38,0,25-34,蔬菜,800.0,否,是
37.62,1,新一线,支付宝,店铺券,15,22.62,2503,30,0,18-24,主食面汤,800.0,否,是
36.02,9,二线,支付宝,满减,24,300.18,57,44,1,45-54,肉食,600.0,是,否
49.34,2,新一线,银行卡,满减,6,92.68,7070,46,1,35-44,肉食,800.0,是,否
10.96,9,三线,云闪付,平台券,4,94.64,2698,34,0,45-54,肉食,800.0,否,否
20.51,4,三线,银行卡,秒杀,1,81.04,5315,50,1,35-44,肉食,800.0,是,否
18.01,10,新一线,支付宝,店铺券,5,175.1,9793,39,1,25-34,肉食,1000.0,否,否
42.49,2,新一线,支付宝,无,0,84.98,4856,40,1,25-34,豆制品,600.0,否,是
40.1,2,新一线,银行卡,会员折扣,2,78.2,9285,47,1,35-44,肉食,600.0,否,否
36.78,8,二线,支付宝,无,0,294.24,77,35,0,25-34,豆制品,400.0,否,否
44.84,1,一线,支付宝,满减,5,39.84,2289,42,1,18-24,肉食,300.0,否,是
40.79,5,三线,银行卡,店铺券,0,203.95,7070,46,0,25-34,肉食,800.0,是,否
33.12,4,一线,余额,无,0,132.48,4104,47,1,25-34,肉食,600.0,否,否
29.3,4,新一线,支付宝,平台券,2,115.2,9701,13,0,45-54,蔬菜,1000.0,是,否
12.89,0,一线,支付宝,会员折扣,0,0.0,37,42,1,35-44,蔬菜,600.0,否,否
47.44,7,新一线,银行卡,会员折扣,5,327.08,86,37,0,25-34,主食面汤,1000.0,否,是
21.09,5,三线,支付宝,无,0,105.45,21,40,1,18-24,主食面汤,300.0,否,是
40.03,5,二线,支付宝,秒杀,2,198.15,3444,39,1,18-24,肉食,600.0,否,否
11.97,10,新一线,银行卡,秒杀,3,116.7,6915,33,1,45-54,蔬菜,500.0,否,是
46.89,5,二线,微信,会员折扣,6,228.45,7984,17,0,18-24,豆制品,800.0,是,否
10.21,9,新一线,银行卡,无,0,91.89,75,44,1,25-34,肉食,300.0,否,否
15.65,5,一线,支付宝,会员折扣,6,72.25,5674,34,0,18-24,肉食,600.0,是,是
36.61,5,三线,支付宝,秒杀,7,176.05,3588,36,1,18-24,肉食,300.0,是,是
13.15,5,一线,支付宝,会员折扣,2,63.75,9832,45,1,25-34,主食面汤,300.0,是,否
39.44,8,二线,支付宝,店铺券,32,283.52,76,40,1,18-24,肉食,800.0,是,否
22.05,8,一线,银行卡,满减,11,165.4,6915,33,1,25-34,蔬菜,500.0,否,是
39.67,9,三线,余额,满减,4,353.03,8357,33,1,25-34,肉食,800.0,否,否
36.49,0,二线,支付宝,店铺券,0,0.0,6705,40,0,25-34,主食面汤,400.0,否,否
16.33,10,三线,微信,无,0,163.3,8590,42,1,18-24,肉食,600.0,否,是
15.13,6,三线,支付宝,秒杀,12,78.78,90,31,1,18-24,蔬菜,600.0,是,否
19.89,9,一线,云闪付,会员折扣,1,178.01,5251,50,1,18-24,肉食,500.0,否,是
45.27,3,新一线,支付宝,平台券,28,107.81,70,16,0,25-34,肉食,300.0,是,否
17.86,10,一线,微信,会员折扣,2,176.6,4091,34,0,45-54,蔬菜,1000.0,否,否
14.12,9,新一线,微信,平台券,1,126.08,1889,45,1,25-34,肉食,600.0,是,是
38.76,9,一线,银行卡,会员折扣,6,342.84,1936,34,1,25-34,肉食,400.0,否,否
19.96,5,三线,银行卡,秒杀,3,96.8,3779,37,1,18-24,肉食,400.0,否,是
22.98,2,二线,支付宝,无,0,45.96,2482,31,0,45-54,肉食,500.0,否,是
11.03,9,新一线,余额,满减,3,96.27,8823,22,1,25-34,蔬菜,300.0,是,否
42.13,4,新一线,云闪付,平台券,1,167.52,87,40,1,25-34,肉食,1000.0,否,否
45.89,1,二线,余额,秒杀,7,38.89,5796,38,0,25-34,肉食,600.0,否,否
